YEAR,MONTH,DAY,HOUR,PM25
2018,02,16,19,7.5
2018,02,16,20,11.1
2018,02,16,21,13.9
2018,02,16,22,16.1
2018,02,16,23,13.5
2018,02,17,00,14.5
2018,02,17,01,13.2
2018,02,17,02,16.2
2018,02,17,03,15.8
2018,02,17,04,15.6
2018,02,17,05,15.3
2018,02,17,06,15.1
2018,02,17,07,21.3
2018,02,17,08,21.1
2018,02,17,09,24.5
2018,02,17,10,26.0
2018,02,17,11,30.0
2018,02,17,12,26.0
2018,02,17,13,27.3
2018,02,17,14,28.0
2018,02,17,15,22.4
2018,02,17,16,23.5
2018,02,17,17,14.6
2018,02,17,18,15.0
2018,02,17,19,20.7
2018,02,17,20,25.7
2018,02,17,21,36.3
2018,02,17,22,34.3
2018,02,17,23,36.9
2018,02,18,00,39.3
2018,02,18,01,39.1
2018,02,18,02,37.9
2018,02,18,03,39.8
2018,02,18,04,36.1
2018,02,18,05,40.2
2018,02,18,06,36.4
2018,02,18,07,40.3
2018,02,18,08,42.2
2018,02,18,09,43.8
2018,02,18,10,48.1
2018,02,18,11,51.8
2018,02,18,12,54.9
2018,02,18,13,46.8
2018,02,18,14,42.7
2018,02,18,15,41.6
2018,02,18,16,35.9
2018,02,18,17,29.9
2018,02,18,18,20.0
2018,02,18,19,27.3
2018,02,18,20,29.6
2018,02,18,21,28.6
2018,02,18,22,30.6
2018,02,18,23,28.0
2018,02,19,00,23.7
2018,02,19,01,28.1
2018,02,19,02,27.8
2018,02,19,03,24.6
2018,02,19,04,33.3
2018,02,19,05,36.4
2018,02,19,06,25.9
2018,02,19,07,37.2
2018,02,19,08,35.5
2018,02,19,09,28.9
2018,02,19,10,37.3
2018,02,19,11,35.1
2018,02,19,12,29.8
2018,02,19,13,27.2
2018,02,19,14,29.4
2018,02,19,15,26.3
2018,02,19,16,32.2
2018,02,19,17,30.0
2018,02,19,18,29.3
2018,02,19,19,32.6
2018,02,19,20,38.7
2018,02,19,21,28.9
2018,02,19,22,39.3
2018,02,19,23,43.5
2018,02,20,00,33.9
2018,02,20,01,35.7
2018,02,20,02,33.4
2018,02,20,03,35.3
2018,02,20,04,35.0
2018,02,20,05,38.2
2018,02,20,06,39.3
2018,02,20,07,40.4
2018,02,20,08,43.4
2018,02,20,09,46.2
2018,02,20,10,49.9
2018,02,20,11,49.5
2018,02,20,12,58.2
2018,02,20,13,50.1
2018,02,20,14,39.6
2018,02,20,15,31.4
2018,02,20,16,31.1
2018,02,20,17,32.6
2018,02,20,18,35.0
2018,02,20,19,45.0
2018,02,20,20,47.9
2018,02,20,21,58.7
2018,02,20,22,53.2
2018,02,20,23,49.4
2018,02,21,00,55.2
2018,02,21,01,54.6
2018,02,21,02,52.3
2018,02,21,03,52.8
2018,02,21,04,60.2
2018,02,21,05,56.8
2018,02,21,06,51.7
2018,02,21,07,57.9
2018,02,21,08,64.1
2018,02,21,09,64.8
2018,02,21,10,59.4
2018,02,21,11,57.8
2018,02,21,12,54.0
2018,02,21,13,54.1
2018,02,21,14,55.0
2018,02,21,15,58.3
2018,02,21,16,70.6
2018,02,21,17,47.0
2018,02,21,18,39.3
2018,02,21,19,46.5
2018,02,21,20,42.1
2018,02,21,21,37.0
2018,02,21,22,39.8
2018,02,21,23,42.6
2018,02,22,00,43.3
2018,02,22,01,44.7
2018,02,22,02,40.8
2018,02,22,03,36.4
2018,02,22,04,35.2
2018,02,22,05,35.3
2018,02,22,06,32.4
2018,02,22,07,30.8
2018,02,22,08,25.6
2018,02,22,09,26.6
2018,02,22,10,23.5
2018,02,22,11,17.3
2018,02,22,12,21.1
2018,02,22,13,18.8
2018,02,22,14,18.0
2018,02,22,15,21.4
2018,02,22,16,14.5
2018,02,22,17,14.9
2018,02,22,18,17.2
2018,02,22,19,15.6
2018,02,22,20,17.6
2018,02,22,21,22.8
2018,02,22,22,21.6
2018,02,22,23,30.5
2018,02,23,00,27.8
2018,02,23,01,35.7
2018,02,23,02,29.6
2018,02,23,03,35.5
2018,02,23,04,40.7
2018,02,23,05,36.5
2018,02,23,06,42.3
2018,02,23,07,41.7
2018,02,23,08,45.6
2018,02,23,09,44.2
2018,02,23,10,35.9
2018,02,23,11,34.2
2018,02,23,12,20.4
2018,02,23,13,28.1
2018,02,23,14,18.1
2018,02,23,15,18.9
2018,02,23,16,22.3
2018,02,23,17,9.6
2018,02,23,18,16.7
2018,02,23,19,14.9
2018,02,23,20,21.6
2018,02,23,21,13.7
2018,02,23,22,12.9
2018,02,23,23,18.0
2018,02,24,00,20.3
2018,02,24,01,22.8
2018,02,24,02,20.8
2018,02,24,03,23.7
2018,02,24,04,16.5
2018,02,24,05,23.7
2018,02,24,06,24.7
2018,02,24,07,20.6
2018,02,24,08,24.9
2018,02,24,09,21.1
2018,02,24,10,18.3
2018,02,24,11,19.5
2018,02,24,12,17.6
2018,02,24,13,11.9
2018,02,24,14,16.3
2018,02,24,15,18.9
2018,02,24,16,17.5
2018,02,24,17,13.7
2018,02,24,18,13.5
2018,02,24,19,13.7
2018,02,24,20,18.7
2018,02,24,21,12.5
2018,02,24,22,10.9
2018,02,24,23,10.0
2018,02,25,00,11.3
2018,02,25,01,11.9
2018,02,25,02,7.4
2018,02,25,03,5.4
2018,02,25,04,6.7
2018,02,25,05,7.6
2018,02,25,06,9.0
2018,02,25,07,7.9
2018,02,25,08,11.2
2018,02,25,09,14.7
2018,02,25,10,11.2
2018,02,25,11,9.3
2018,02,25,12,10.4
2018,02,25,13,8.6
2018,02,25,14,8.2
2018,02,25,15,8.2
2018,02,25,16,5.6
2018,02,25,17,6.3
2018,02,25,18,8.2
2018,02,25,19,6.7
2018,02,25,20,7.6
2018,02,25,21,9.0
2018,02,25,22,8.6
2018,02,25,23,7.9
2018,02,26,00,9.7
2018,02,26,01,13.2
2018,02,26,02,11.9
2018,02,26,03,12.0
2018,02,26,04,12.7
2018,02,26,05,13.5
2018,02,26,06,21.5
2018,02,26,07,11.3
2018,02,26,08,11.3
2018,02,26,09,12.9
2018,02,26,10,10.8
2018,02,26,11,8.1
2018,02,26,12,8.8
2018,02,26,13,8.2
2018,02,26,14,7.6
2018,02,26,15,6.1
2018,02,26,16,4.5
2018,02,26,17,7.6
2018,02,26,18,10.5
2018,02,26,19,11.4
2018,02,26,20,11.3
2018,02,26,21,10.8
2018,02,26,22,12.4
2018,02,26,23,7.2
2018,02,27,00,2.9
2018,02,27,01,5.3
2018,02,27,02,7.4
2018,02,27,03,7.7
2018,02,27,04,5.9
2018,02,27,05,6.0
2018,02,27,06,7.1
2018,02,27,07,8.5
2018,02,27,08,10.1
2018,02,27,09,9.3
2018,02,27,10,9.0
2018,02,27,11,8.5
2018,02,27,12,7.4
2018,02,27,13,8.1
2018,02,27,14,9.1
2018,02,27,15,8.5
2018,02,27,16,8.1
2018,02,27,17,6.9
2018,02,27,18,6.8
2018,02,27,19,11.1
2018,02,27,20,14.3
2018,02,27,21,12.0
2018,02,27,22,12.6
2018,02,27,23,14.3
2018,03,01,00,34.4
2018,03,01,01,33.8
2018,03,01,02,36.2
2018,03,01,03,28.4
2018,03,01,04,30.7
2018,03,01,05,29.7
2018,03,01,06,27.9
2018,03,01,07,26.6
2018,03,01,08,31.9
2018,03,01,09,26.7
2018,03,01,10,28.4
2018,03,01,11,18.0
2018,03,01,12,14.9
2018,03,01,13,26.6
2018,03,01,14,20.2
2018,03,01,15,18.4
2018,03,01,16,18.9
2018,03,01,17,17.6
2018,03,01,18,22.1
2018,03,01,19,14.1
2018,03,01,20,19.1
2018,03,01,21,21.8
2018,03,01,22,21.6
2018,03,01,23,21.4
2018,03,02,00,22.4
2018,03,02,01,20.6
2018,03,02,02,21.2
2018,03,02,03,30.8
2018,03,02,04,27.5
2018,03,02,05,26.9
2018,03,02,06,32.0
2018,03,02,07,39.2
2018,03,02,08,42.0
2018,03,02,09,42.1
2018,03,02,10,42.6
2018,03,02,11,42.1
2018,03,02,12,40.4
2018,03,02,13,39.1
2018,03,02,14,41.8
2018,03,02,15,40.1
2018,03,02,16,44.6
2018,03,02,17,48.7
2018,03,02,18,48.1
2018,03,02,19,47.4
2018,03,02,20,53.7
2018,03,02,21,55.9
2018,03,02,22,63.0
2018,03,02,23,69.4
2018,03,03,00,63.5
2018,03,03,01,62.5
2018,03,03,02,67.8
2018,03,03,03,68.5
2018,03,03,04,69.6
2018,03,03,05,79.5
2018,03,03,06,74.3
2018,03,03,07,68.0
2018,03,03,08,73.2
2018,03,03,09,74.1
2018,03,03,10,68.7
2018,03,03,11,74.2
2018,03,03,12,73.6
2018,03,03,13,71.0
2018,03,03,14,77.2
2018,03,03,15,71.4
2018,03,03,16,72.0
2018,03,03,17,73.7
2018,03,03,18,71.0
2018,03,03,19,69.4
2018,03,03,20,72.5
2018,03,03,21,68.6
2018,03,03,22,68.6
2018,03,03,23,69.6
2018,03,04,00,78.3
2018,03,04,01,72.0
2018,03,04,02,74.2
2018,03,04,03,67.4
2018,03,04,04,67.9
2018,03,04,05,59.3
2018,03,04,06,59.7
2018,03,04,07,63.1
2018,03,04,08,51.0
2018,03,04,09,65.0
2018,03,04,10,48.0
2018,03,04,11,41.7
2018,03,04,12,41.6
2018,03,04,13,30.0
2018,03,04,14,25.3
2018,03,04,15,18.6
2018,03,04,16,28.1
2018,03,04,17,18.8
2018,03,04,18,24.9
2018,03,04,19,28.0
2018,03,04,20,23.4
2018,03,04,21,13.7
2018,03,04,22,11.3
2018,03,04,23,19.0
2018,03,05,00,21.3
2018,03,05,01,16.5
2018,03,05,02,22.4
2018,03,05,03,17.6
2018,03,05,04,13.4
2018,03,05,05,16.0
2018,03,05,06,13.2
2018,03,05,07,14.2
2018,03,05,08,20.5
2018,03,05,09,16.7
2018,03,05,10,18.6
2018,03,05,11,12.2
2018,03,05,12,18.7
2018,03,05,13,13.0
2018,03,05,14,13.8
2018,03,05,15,10.8
2018,03,05,16,8.1
2018,03,05,17,8.3
2018,03,05,18,11.4
2018,03,05,19,14.6
2018,03,05,20,12.2
2018,03,05,21,10.9
2018,03,05,22,12.8
2018,03,05,23,14.6
2018,03,06,00,13.9
2018,03,06,01,16.2
2018,03,06,02,24.7
2018,03,06,03,19.6
2018,03,06,04,20.8
2018,03,06,05,23.7
2018,03,06,06,27.3
2018,03,06,07,22.2
2018,03,06,08,30.9
2018,03,06,09,19.7
2018,03,06,10,22.6
2018,03,06,11,20.0
2018,03,06,12,18.9
2018,03,06,13,10.4
2018,03,06,14,11.6
2018,03,06,15,11.6
2018,03,06,16,22.2
2018,03,06,17,19.6
2018,03,06,18,9.0
2018,03,06,19,17.4
2018,03,06,20,10.1
2018,03,06,21,9.1
2018,03,06,22,10.1
2018,03,06,23,17.3
2018,03,07,00,18.7
2018,03,07,01,25.6
2018,03,07,02,32.0
2018,03,07,03,27.1
2018,03,07,04,32.6
2018,03,07,05,33.6
2018,03,07,06,37.2
2018,03,07,07,38.7
2018,03,07,08,42.2
2018,03,07,09,55.4
2018,03,07,10,36.4
2018,03,07,11,27.3
2018,03,07,12,25.7
2018,03,07,13,9.9
2018,03,07,14,10.5
2018,03,07,15,12.0
2018,03,07,16,16.5
2018,03,07,17,3.7
2018,03,07,18,6.6
2018,03,07,19,11.1
2018,03,07,20,16.7
2018,03,07,21,16.4
2018,03,07,22,18.7
2018,03,07,23,9.0
2018,03,08,00,10.7
2018,03,08,01,12.4
2018,03,08,02,10.3
2018,03,08,03,8.8
2018,03,08,04,9.0
2018,03,08,05,7.4
2018,03,08,06,10.7
2018,03,08,07,13.5
2018,03,08,08,13.9
2018,03,08,09,17.2
2018,03,08,10,13.8
2018,03,08,11,11.0
2018,03,08,12,8.9
2018,03,08,13,11.0
2018,03,08,14,11.0
2018,03,08,15,9.5
2018,03,08,16,7.9
2018,03,08,17,9.1
2018,03,08,18,10.6
2018,03,08,19,8.1
2018,03,08,20,6.6
2018,03,08,21,10.5
2018,03,08,22,12.4
2018,03,08,23,8.2
2018,03,09,00,8.6
2018,03,09,01,9.0
2018,03,09,02,10.0
2018,03,09,03,12.0
2018,03,09,04,11.9
2018,03,09,05,10.3
2018,03,09,06,6.8
2018,03,09,07,9.6
2018,03,09,08,12.0
2018,03,09,09,13.2
2018,03,09,10,14.5
2018,03,09,11,13.4
2018,03,09,12,17.2
2018,03,09,13,14.9
2018,03,09,14,13.5
2018,03,09,15,10.1
2018,03,09,16,16.2
2018,03,09,17,14.7
2018,03,09,18,13.9
2018,03,09,19,14.3
2018,03,09,20,14.7
2018,03,09,21,14.3
2018,03,09,22,21.5
2018,03,09,23,30.2
2018,03,10,00,32.0
2018,03,10,01,26.9
2018,03,10,02,24.9
2018,03,10,03,25.3
2018,03,10,04,18.0
2018,03,10,05,20.7
2018,03,10,06,16.3
2018,03,10,07,18.6
2018,03,10,08,9.8
2018,03,10,09,10.3
2018,03,10,10,12.9
2018,03,10,11,14.2
2018,03,10,12,10.4
2018,03,10,13,7.8
2018,03,10,14,8.9
2018,03,10,15,7.1
2018,03,10,16,5.3
2018,03,10,17,6.2
2018,03,10,18,5.8
2018,03,10,19,8.5
2018,03,10,20,13.1
2018,03,10,21,12.7
2018,03,10,22,12.0
2018,03,10,23,16.1
2018,03,11,00,13.4
2018,03,11,01,15.9
2018,03,11,02,12.8
2018,03,11,03,13.4
2018,03,11,04,18.9
2018,03,11,05,17.3
2018,03,11,06,17.3
2018,03,11,07,8.8
2018,03,11,08,10.3
2018,03,11,09,20.1
2018,03,11,10,10.1
2018,03,11,11,8.4
2018,03,11,12,9.2
2018,03,11,13,9.6
2018,03,11,14,8.9
2018,03,11,15,8.7
2018,03,11,16,7.7
2018,03,11,17,8.4
2018,03,11,18,8.9
2018,03,11,19,10.7
2018,03,11,20,13.0
2018,03,11,21,16.7
2018,03,11,22,12.2
2018,03,11,23,11.2
2018,03,12,00,9.5
2018,03,12,01,7.6
2018,03,12,02,7.8
2018,03,12,03,6.5
2018,03,12,04,5.4
2018,03,12,05,8.4
2018,03,12,06,10.4
2018,03,12,07,10.3
2018,03,12,08,19.4
2018,03,12,09,7.9
2018,03,12,10,8.7
2018,03,12,11,7.8
2018,03,12,12,6.4
2018,03,12,13,6.3
2018,03,12,14,6.2
2018,03,12,15,6.8
2018,03,12,16,6.9
2018,03,12,17,4.3
2018,03,12,18,4.4
2018,03,12,19,3.5
2018,03,12,20,4.1
2018,03,12,21,8.9
2018,03,12,22,9.6
2018,03,12,23,6.9
2018,03,13,00,7.4
2018,03,13,01,10.9
2018,03,13,02,9.8
2018,03,13,03,7.6
2018,03,13,04,3.9
2018,03,13,05,3.0
2018,03,13,06,2.2
2018,03,13,07,-1.3
2018,03,13,08,4.3
2018,03,13,09,7.5
2018,03,13,10,5.4
2018,03,13,11,4.7
2018,03,13,12,4.1
2018,03,13,13,6.8
2018,03,13,14,7.8
2018,03,13,15,7.4
2018,03,13,16,8.8
2018,03,13,17,4.7
2018,03,13,18,0.7
2018,03,13,19,1.5
2018,03,13,20,2.1
2018,03,13,21,8.0
2018,03,13,22,10.5
2018,03,13,23,8.6
2018,03,14,00,7.5
2018,03,14,01,9.8
2018,03,14,02,17.1
2018,03,14,03,13.0
2018,03,14,04,14.4
2018,03,14,05,14.4
2018,03,14,06,11.4
2018,03,14,07,10.9
2018,03,14,08,22.5
2018,03,14,09,32.1
2018,03,14,10,24.7
2018,03,14,11,20.0
2018,03,14,12,18.7
2018,03,14,13,7.1
2018,03,14,14,20.7
2018,03,14,17,14.5
2018,03,14,18,14.3
2018,03,14,19,15.8
2018,03,14,20,14.0
2018,03,14,21,17.3
2018,03,14,22,22.8
2018,03,14,23,22.8
2018,03,15,00,24.9
2018,03,15,01,25.3
2018,03,15,02,22.9
2018,03,15,03,23.6
2018,03,15,04,22.2
2018,03,15,05,24.2
2018,03,15,06,20.0
2018,03,15,07,18.8
2018,03,15,08,20.5
2018,03,15,09,15.1
2018,03,15,10,13.9
2018,03,15,11,18.7
2018,03,15,12,13.0
2018,03,15,13,14.1
2018,03,15,14,23.8
2018,03,15,15,14.7
2018,03,15,16,11.4
2018,03,15,17,20.0
2018,03,15,18,10.0
2018,03,15,19,16.5
2018,03,15,20,6.6
2018,03,15,21,7.8
2018,03,15,22,9.9
2018,03,15,23,11.6
2018,03,16,00,19.0
2018,03,16,01,19.8
2018,03,16,02,21.3
2018,03,16,03,29.6
2018,03,16,04,27.0
2018,03,16,05,27.8
2018,03,16,06,28.7
2018,03,16,07,22.6
2018,03,16,08,33.6
2018,03,16,09,38.6
2018,03,16,10,40.7
2018,03,16,11,36.3
2018,03,16,12,36.1
2018,03,16,13,31.3
2018,03,16,14,24.3
2018,03,16,15,25.5
2018,03,16,16,18.5
2018,03,16,17,12.8
2018,03,16,18,11.4
2018,03,16,19,12.8
2018,03,16,20,13.9
2018,03,16,21,18.1
2018,03,16,22,17.7
2018,03,16,23,19.2
2018,03,17,00,18.7
2018,03,17,01,11.2
2018,03,17,02,11.8
2018,03,17,03,11.3
2018,03,17,04,10.5
2018,03,17,05,10.6
2018,03,17,06,9.1
2018,03,17,07,6.3
2018,03,17,08,5.7
2018,03,17,09,5.8
2018,03,17,10,7.4
2018,03,17,11,9.8
2018,03,17,12,9.6
2018,03,17,13,8.0
2018,03,17,14,10.1
2018,03,17,15,12.9
2018,03,17,16,11.7
2018,03,17,17,10.7
2018,03,17,18,10.4
2018,03,17,19,10.2
2018,03,17,20,8.4
2018,03,17,21,7.8
2018,03,17,22,7.4
2018,03,17,23,9.9
2018,03,18,00,14.6
2018,03,18,01,14.2
2018,03,18,02,14.4
2018,03,18,03,15.5
2018,03,18,04,13.3
2018,03,18,05,9.9
2018,03,18,06,11.8
2018,03,18,07,12.6
2018,03,18,08,10.9
2018,03,18,09,12.9
2018,03,18,10,13.5
2018,03,18,11,13.4
2018,03,18,12,14.7
2018,03,18,13,14.9
2018,03,18,14,19.3
2018,03,18,15,15.2
2018,03,18,16,12.4
2018,03,18,17,8.8
2018,03,18,18,7.9
2018,03,18,19,8.2
2018,03,18,20,11.4
2018,03,18,21,11.7
2018,03,18,22,11.4
2018,03,18,23,10.4
2018,03,19,00,7.5
2018,03,19,01,17.1
2018,03,19,02,11.0
2018,03,19,03,10.2
2018,03,19,04,9.1
2018,03,19,05,8.9
2018,03,19,06,10.7
2018,03,19,07,13.2
2018,03,19,08,14.7
2018,03,19,09,16.1
2018,03,19,10,11.1
2018,03,19,11,16.2
2018,03,19,12,16.8
2018,03,19,13,9.7
2018,03,19,14,10.6
2018,03,19,16,13.4
2018,03,19,17,13.5
2018,03,19,18,9.1
2018,03,19,19,4.9
2018,03,19,20,7.2
2018,03,19,21,17.5
2018,03,19,22,10.6
2018,03,19,23,11.6
2018,03,20,00,11.3
2018,03,20,01,10.6
2018,03,20,02,8.2
2018,03,20,03,5.5
2018,03,20,04,8.8
2018,03,20,05,10.0
2018,03,20,06,7.7
2018,03,20,07,7.4
2018,03,20,08,9.5
2018,03,20,09,12.6
2018,03,20,10,13.1
2018,03,20,11,7.7
2018,03,20,13,10.2
2018,03,20,14,9.6
2018,03,20,15,9.5
2018,03,20,16,8.9
2018,03,20,17,10.5
2018,03,20,18,11.0
2018,03,20,19,8.8
2018,03,20,20,7.5
2018,03,20,21,7.2
2018,03,20,22,7.9
2018,03,20,23,9.5
2018,03,21,00,12.2
2018,03,21,01,10.7
2018,03,21,02,6.9
2018,03,21,03,6.4
2018,03,21,04,5.1
2018,03,21,05,4.1
2018,03,21,06,6.7
2018,03,21,07,7.9
2018,03,21,08,5.5
2018,03,21,10,6.9
2018,03,21,11,5.9
2018,03,21,12,8.0
2018,03,21,13,9.7
2018,03,21,14,7.4
2018,03,21,15,9.7
2018,03,21,16,13.7
2018,03,21,17,19.3
2018,03,21,18,19.4
2018,03,21,19,16.9
2018,03,21,20,17.9
2018,03,21,21,17.9
2018,03,21,22,19.3
2018,03,21,23,13.3
2018,03,22,00,20.9
2018,03,22,01,13.1
2018,03,22,02,22.6
2018,03,22,03,14.9
2018,03,22,04,11.1
2018,03,22,05,8.3
2018,03,22,06,11.1
2018,03,22,07,11.3
2018,03,22,08,10.2
2018,03,22,09,9.0
2018,03,22,10,7.8
2018,03,22,11,10.1
2018,03,22,12,10.5
2018,03,22,13,20.2
2018,03,22,14,12.1
2018,03,22,15,10.8
2018,03,22,16,8.8
2018,03,22,17,8.3
2018,03,22,18,7.4
2018,03,22,19,9.0
2018,03,22,20,12.5
2018,03,22,21,21.9
2018,03,22,22,21.3
2018,03,22,23,19.8
2018,03,23,00,8.4
2018,03,23,01,10.1
2018,03,23,02,11.4
2018,03,23,03,12.3
2018,03,23,04,14.0
2018,03,23,05,14.5
2018,03,23,06,11.4
2018,03,23,07,10.3
2018,03,23,08,11.4
2018,03,23,09,10.1
2018,03,23,10,10.4
2018,03,23,11,11.0
2018,03,23,12,11.1
2018,03,23,13,12.0
2018,03,23,14,16.7
2018,03,23,15,10.7
2018,03,23,16,10.3
2018,03,23,17,8.9
2018,03,23,18,16.3
2018,03,23,19,12.9
2018,03,23,20,20.8
2018,03,23,21,24.2
2018,03,23,22,24.0
2018,03,23,23,21.9
2018,03,24,00,17.4
2018,03,24,01,21.8
2018,03,24,02,29.4
2018,03,24,03,27.0
2018,03,24,04,23.5
2018,03,24,05,25.0
2018,03,24,06,19.2
2018,03,24,07,20.6
2018,03,24,08,15.0
2018,03,24,09,21.8
2018,03,24,10,14.0
2018,03,24,11,20.1
2018,03,24,12,21.7
2018,03,24,13,21.4
2018,03,24,14,21.4
2018,03,24,15,14.7
2018,03,24,16,1.7
2018,03,24,17,18.7
2018,03,24,18,15.1
2018,03,24,19,12.8
2018,03,24,20,21.6
2018,03,24,21,21.0
2018,03,24,22,26.0
2018,03,24,23,24.2
2018,03,25,00,28.7
2018,03,25,01,24.0
2018,03,25,02,27.4
2018,03,25,03,34.0
2018,03,25,04,34.9
2018,03,25,05,41.1
2018,03,25,06,47.3
2018,03,25,07,42.7
2018,03,25,08,45.0
2018,03,25,09,46.5
2018,03,25,10,49.4
2018,03,25,11,55.0
2018,03,25,12,50.8
2018,03,25,13,44.9
2018,03,25,14,40.4
2018,03,25,15,38.0
2018,03,25,16,39.8
2018,03,25,17,56.1
2018,03,25,18,50.5
2018,03,25,19,52.3
2018,03,25,20,45.9
2018,03,25,21,19.0
2018,03,25,22,12.5
2018,03,25,23,8.9
2018,03,26,00,5.9
2018,03,26,01,4.7
2018,03,26,02,3.4
2018,03,26,03,3.0
2018,03,26,04,6.4
2018,03,26,05,9.1
2018,03,26,06,6.5
2018,03,26,07,5.4
2018,03,26,08,10.7
2018,03,26,09,15.6
2018,03,26,10,12.3
2018,03,26,11,10.4
2018,03,26,12,28.9
2018,03,26,13,28.6
2018,03,26,14,19.3
2018,03,26,15,14.9
2018,03,26,16,14.1
2018,03,26,17,15.9
2018,03,26,18,10.9
2018,03,26,19,9.3
2018,03,26,20,11.3
2018,03,26,21,14.5
2018,03,26,22,16.6
2018,03,26,23,29.4
2018,03,27,00,27.6
2018,03,27,01,22.5
2018,03,27,02,20.2
2018,03,27,03,27.6
2018,03,27,04,25.5
2018,03,27,05,27.4
2018,03,27,06,35.1
2018,03,27,07,27.8
2018,03,27,08,26.5
2018,03,27,09,20.0
2018,03,27,10,24.2
2018,03,27,11,32.8
2018,03,27,12,19.7
2018,03,27,13,11.3
2018,03,27,14,17.1
2018,03,27,15,13.2
2018,03,27,16,18.4
2018,03,27,17,13.5
2018,03,27,18,11.9
2018,03,27,19,12.2
2018,03,27,20,16.9
2018,03,27,21,19.5
2018,03,27,22,25.5
2018,03,27,23,17.9
2018,03,28,00,18.5
2018,03,28,01,22.2
2018,03,28,02,18.0
2018,03,28,03,15.4
2018,03,28,04,15.1
2018,03,28,05,14.9
2018,03,28,06,13.7
2018,03,28,07,11.9
2018,03,28,08,10.7
2018,03,28,09,10.5
2018,03,28,10,11.0
2018,03,28,11,8.5
2018,03,28,12,5.6
2018,03,28,13,6.7
2018,03,28,14,5.1
2018,03,28,15,4.1
2018,03,28,16,3.6
2018,03,28,17,1.9
2018,03,28,18,2.3
2018,03,28,19,2.9
2018,03,28,20,3.9
2018,03,28,21,3.8
2018,03,28,22,4.0
2018,03,28,23,4.0
2018,03,29,00,5.7
2018,03,29,01,7.8
2018,03,29,02,9.6
2018,03,29,03,10.8
2018,03,29,04,15.8
2018,03,29,05,16.1
2018,03,29,06,18.6
2018,03,29,07,20.5
2018,03,29,08,17.7
2018,03,29,09,21.0
2018,03,29,10,16.6
2018,03,29,11,14.3
2018,03,29,12,14.3
2018,03,29,13,12.6
2018,03,29,14,10.5
2018,03,29,15,7.4
2018,03,29,16,3.6
2018,03,29,17,3.3
2018,03,29,18,6.5
2018,03,29,19,8.3
2018,03,29,20,7.9
2018,03,29,21,8.4
2018,03,29,22,9.0
2018,03,29,23,8.5
2018,03,30,00,9.7
2018,03,30,01,10.8
2018,03,30,02,7.6
2018,03,30,03,6.9
2018,03,30,04,9.0
2018,03,30,05,7.4
2018,03,30,06,8.5
2018,03,30,07,12.2
2018,03,30,08,12.2
2018,03,30,09,12.3
2018,03,30,10,12.0
2018,03,30,11,9.1
2018,03,30,12,10.1
2018,03,30,13,10.8
2018,03,30,14,10.3
2018,03,30,15,10.9
2018,03,30,16,8.1
2018,03,30,17,6.6
2018,03,30,18,5.7
2018,03,30,19,4.6
2018,03,30,20,7.2
2018,03,30,21,6.0
2018,03,30,22,5.0
2018,03,30,23,8.4
2018,04,01,00,17.7
2018,04,01,01,7.8
2018,04,01,02,6.9
2018,04,01,03,5.6
2018,04,01,04,9.2
2018,04,01,05,38.4
2018,04,01,06,46.9
2018,04,01,07,55.0
2018,04,01,08,12.6
2018,04,01,09,12.3
2018,04,01,10,6.3
2018,04,01,11,125.5
2018,04,01,12,117.3
2018,04,01,13,121.8
2018,04,01,14,123.1
2018,04,01,15,88.0
2018,04,01,16,36.0
2018,04,01,17,32.2
2018,04,01,18,10.4
2018,04,01,19,10.0
2018,04,01,20,10.9
2018,04,01,21,9.8
2018,04,01,22,20.4
2018,04,01,23,14.8
2018,04,02,00,21.1
2018,04,02,01,24.7
2018,04,02,02,17.9
2018,04,02,03,22.3
2018,04,02,04,20.2
2018,04,02,05,23.9
2018,04,02,06,27.8
2018,04,02,07,26.0
2018,04,02,08,27.3
2018,04,02,09,16.4
2018,04,02,10,18.5
2018,04,02,11,10.2
2018,04,02,12,9.1
2018,04,02,13,8.7
2018,04,02,14,6.7
2018,04,02,15,4.5
2018,04,02,16,7.7
2018,04,02,17,8.1
2018,04,02,18,7.2
2018,04,02,19,9.2
2018,04,02,20,3.8
2018,04,02,21,2.2
2018,04,02,22,8.4
2018,04,02,23,10.6
2018,04,03,00,10.3
2018,04,03,01,9.7
2018,04,03,02,8.5
2018,04,03,03,9.8
2018,04,03,04,13.4
2018,04,03,05,11.9
2018,04,03,06,11.8
2018,04,03,07,11.2
2018,04,03,08,11.3
2018,04,03,09,13.2
2018,04,03,10,10.3
2018,04,03,11,6.8
2018,04,03,12,8.3
2018,04,03,13,9.3
2018,04,03,14,7.8
2018,04,03,15,8.5
2018,04,03,16,9.7
2018,04,03,17,6.0
2018,04,03,18,2.3
2018,04,03,19,5.4
2018,04,03,20,5.1
2018,04,03,21,6.0
2018,04,03,22,5.6
2018,04,03,23,2.2
2018,04,04,00,5.0
2018,04,04,01,6.2
2018,04,04,02,7.7
2018,04,04,03,9.8
2018,04,04,04,11.6
2018,04,04,05,12.2
2018,04,04,06,10.2
2018,04,04,07,11.4
2018,04,04,08,9.3
2018,04,04,09,4.8
2018,04,04,10,5.0
2018,04,04,11,6.9
2018,04,04,12,9.6
2018,04,04,13,9.9
2018,04,04,14,6.7
2018,04,04,15,5.6
2018,04,04,16,6.9
2018,04,04,17,5.9
2018,04,04,18,6.2
