YEAR,MONTH,DAY,HOUR,O3
2018,02,15,12,24.9
2018,02,15,13,32.7
2018,02,15,14,45.4
2018,02,15,15,47.8
2018,02,15,16,48.7
2018,02,15,17,46.1
2018,02,15,18,18.5
2018,02,15,19,44.8
2018,02,15,20,40.3
2018,02,15,21,14.2
2018,02,15,22,6.9
2018,02,15,23,26.9
2018,02,16,00,50.7
2018,02,16,01,45.2
2018,02,16,02,44.6
2018,02,16,03,45.6
2018,02,16,04,46.2
2018,02,16,05,49.3
2018,02,16,06,45.1
2018,02,16,07,53.4
2018,02,16,08,36.9
2018,02,16,09,48.2
2018,02,16,10,51.1
2018,02,16,11,61.8
2018,02,16,12,57.0
2018,02,16,13,58.8
2018,02,16,14,55.9
2018,02,16,15,53.9
2018,02,16,16,49.5
2018,02,16,17,34.9
2018,02,16,18,8.3
2018,02,16,19,0.6
2018,02,16,20,0.1
2018,02,16,21,0.3
2018,02,16,22,2.0
2018,02,16,23,3.4
2018,02,17,00,5.8
2018,02,17,01,0.4
2018,02,17,02,0.2
2018,02,17,03,0.0
2018,02,17,04,0.2
2018,02,17,05,0.0
2018,02,17,06,0.4
2018,02,17,07,0.4
2018,02,17,08,1.0
2018,02,17,09,4.8
2018,02,17,10,7.3
2018,02,17,11,17.5
2018,02,17,12,27.2
2018,02,17,13,26.2
2018,02,17,14,28.4
2018,02,17,15,26.1
2018,02,17,16,35.2
2018,02,17,17,36.8
2018,02,17,18,20.1
2018,02,17,19,0.4
2018,02,17,20,0.8
2018,02,17,21,0.1
2018,02,17,22,0.0
2018,02,17,23,3.4
2018,02,18,00,5.3
2018,02,18,01,1.2
2018,02,18,02,2.9
2018,02,18,03,0.6
2018,02,18,04,0.4
2018,02,18,05,0.1
2018,02,18,06,0.1
2018,02,18,07,0.3
2018,02,18,08,1.5
2018,02,18,09,5.9
2018,02,18,10,11.7
2018,02,18,11,15.9
2018,02,18,12,18.6
2018,02,18,13,23.9
2018,02,18,14,30.1
2018,02,18,15,40.6
2018,02,18,16,35.0
2018,02,18,17,31.3
2018,02,18,18,36.8
2018,02,18,19,17.3
2018,02,18,20,31.1
2018,02,18,21,20.5
2018,02,18,22,16.4
2018,02,18,23,21.9
2018,02,19,00,26.0
2018,02,19,01,27.7
2018,02,19,02,29.5
2018,02,19,03,33.1
2018,02,19,04,27.6
2018,02,19,05,20.1
2018,02,19,06,15.2
2018,02,19,07,5.5
2018,02,19,08,12.1
2018,02,19,09,15.5
2018,02,19,10,15.2
2018,02,19,11,18.7
2018,02,19,12,17.9
2018,02,19,13,20.1
2018,02,19,14,19.9
2018,02,19,15,14.7
2018,02,19,16,5.8
2018,02,19,17,0.7
2018,02,19,18,0.1
2018,02,19,19,0.1
2018,02,19,20,0.2
2018,02,19,21,0.1
2018,02,19,22,0.4
2018,02,19,23,0.1
2018,02,20,00,0.4
2018,02,20,01,0.0
2018,02,20,02,0.1
2018,02,20,03,-0.2
2018,02,20,04,0.3
2018,02,20,05,0.1
2018,02,20,06,0.0
2018,02,20,07,0.1
2018,02,20,08,0.8
2018,02,20,09,3.5
2018,02,20,10,5.0
2018,02,20,11,12.3
2018,02,20,12,14.3
2018,02,20,13,21.5
2018,02,20,14,27.5
2018,02,20,15,33.0
2018,02,20,16,29.6
2018,02,20,17,23.4
2018,02,20,18,8.2
2018,02,20,19,0.7
2018,02,20,20,1.0
2018,02,20,21,0.2
2018,02,20,22,0.1
2018,02,20,23,3.7
2018,02,21,00,7.9
2018,02,21,01,7.5
2018,02,21,02,8.3
2018,02,21,03,5.2
2018,02,21,04,8.1
2018,02,21,05,3.9
2018,02,21,06,-0.2
2018,02,21,07,0.2
2018,02,21,08,2.9
2018,02,21,09,10.0
2018,02,21,10,26.4
2018,02,21,11,46.5
2018,02,21,12,60.9
2018,02,21,13,63.2
2018,02,21,14,61.8
2018,02,21,15,65.4
2018,02,21,16,54.7
2018,02,21,17,57.4
2018,02,21,18,44.4
2018,02,21,19,29.5
2018,02,21,20,27.6
2018,02,21,21,34.7
2018,02,21,22,21.4
2018,02,21,23,18.2
2018,02,22,00,29.9
2018,02,22,01,38.4
2018,02,22,02,41.2
2018,02,22,03,33.8
2018,02,22,04,37.3
2018,02,22,05,33.1
2018,02,22,06,26.8
2018,02,22,07,17.3
2018,02,22,08,13.0
2018,02,22,09,23.0
2018,02,22,10,37.0
2018,02,22,11,49.0
2018,02,22,12,55.5
2018,02,22,13,60.4
2018,02,22,14,63.5
2018,02,22,15,62.8
2018,02,22,16,59.6
2018,02,22,17,54.5
2018,02,22,18,45.2
2018,02,22,19,37.9
2018,02,22,20,36.4
2018,02,22,21,39.0
2018,02,22,22,36.5
2018,02,22,23,36.1
2018,02,23,00,32.9
2018,02,23,01,26.8
2018,02,23,02,15.5
2018,02,23,03,16.5
2018,02,23,04,8.8
2018,02,23,05,7.9
2018,02,23,06,2.6
2018,02,23,07,1.6
2018,02,23,08,7.8
2018,02,23,09,20.2
2018,02,23,10,30.0
2018,02,23,11,43.1
2018,02,23,12,56.2
2018,02,23,13,58.3
2018,02,23,14,58.9
2018,02,23,15,57.5
2018,02,23,16,53.8
2018,02,23,17,52.5
2018,02,23,18,43.8
2018,02,23,19,37.0
2018,02,23,20,33.3
2018,02,23,21,34.3
2018,02,23,22,38.5
2018,02,23,23,46.4
2018,02,24,00,42.9
2018,02,24,01,42.9
2018,02,24,02,42.9
2018,02,24,03,41.5
2018,02,24,04,43.6
2018,02,24,05,40.1
2018,02,24,06,37.5
2018,02,24,07,37.6
2018,02,24,08,40.9
2018,02,24,09,46.6
2018,02,24,10,53.0
2018,02,24,11,58.0
2018,02,24,12,60.7
2018,02,24,13,60.8
2018,02,24,14,60.9
2018,02,24,15,58.8
2018,02,24,16,56.5
2018,02,24,17,50.6
2018,02,24,18,44.9
2018,02,24,19,44.9
2018,02,24,20,44.8
2018,02,24,21,47.1
2018,02,24,22,51.4
2018,02,24,23,54.5
2018,02,25,00,57.5
2018,02,25,01,56.8
2018,02,25,02,56.4
2018,02,25,03,54.1
2018,02,25,04,52.0
2018,02,25,05,48.2
2018,02,25,06,49.8
2018,02,25,07,47.3
2018,02,25,08,48.0
2018,02,25,09,56.3
2018,02,25,10,61.0
2018,02,25,11,64.2
2018,02,25,12,65.9
2018,02,25,13,68.2
2018,02,25,14,70.7
2018,02,25,15,71.7
2018,02,25,16,70.8
2018,02,25,17,65.5
2018,02,25,18,60.0
2018,02,25,19,57.8
2018,02,25,20,55.3
2018,02,25,21,54.8
2018,02,25,22,53.1
2018,02,25,23,51.1
2018,02,26,00,51.2
2018,02,26,01,51.8
2018,02,26,02,52.5
2018,02,26,03,55.5
2018,02,26,04,45.2
2018,02,26,05,41.7
2018,02,26,06,41.7
2018,02,26,07,37.0
2018,02,26,08,41.6
2018,02,26,09,50.7
2018,02,26,10,58.9
2018,02,26,11,63.7
2018,02,26,12,63.8
2018,02,26,13,68.0
2018,02,26,14,69.4
2018,02,26,15,68.5
2018,02,26,16,67.4
2018,02,26,17,60.2
2018,02,26,18,54.5
2018,02,26,19,47.8
2018,02,26,20,44.7
2018,02,26,21,39.7
2018,02,26,22,42.8
2018,02,26,23,53.6
2018,02,27,00,47.1
2018,02,27,01,50.1
2018,02,27,02,46.7
2018,02,27,03,46.2
2018,02,27,04,36.6
2018,02,27,05,41.8
2018,02,27,06,38.0
2018,02,27,07,26.4
2018,02,27,08,24.4
2018,02,27,09,44.9
2018,02,27,10,59.4
2018,02,27,11,62.3
2018,02,27,12,65.8
2018,02,27,13,69.2
2018,02,27,14,70.0
2018,02,27,15,68.4
2018,02,27,16,65.5
2018,02,27,17,61.0
2018,02,27,18,53.6
2018,02,27,19,39.0
2018,02,27,20,36.9
2018,02,27,21,33.5
2018,02,27,22,30.3
2018,02,27,23,32.9
2018,03,01,00,45.0
2018,03,01,01,46.7
2018,03,01,02,44.7
2018,03,01,03,46.1
2018,03,01,04,47.1
2018,03,01,05,48.1
2018,03,01,06,46.6
2018,03,01,07,44.9
2018,03,01,08,45.3
2018,03,01,09,49.1
2018,03,01,10,54.4
2018,03,01,11,56.5
2018,03,01,12,55.2
2018,03,01,13,55.1
2018,03,01,14,59.6
2018,03,01,15,63.3
2018,03,01,16,61.6
2018,03,01,17,56.2
2018,03,01,18,48.2
2018,03,01,19,49.6
2018,03,01,20,52.9
2018,03,01,21,54.4
2018,03,01,22,51.5
2018,03,01,23,46.5
2018,03,02,00,46.6
2018,03,02,01,48.9
2018,03,02,02,47.6
2018,03,02,03,47.2
2018,03,02,04,44.1
2018,03,02,05,42.6
2018,03,02,06,40.1
2018,03,02,07,34.5
2018,03,02,08,40.2
2018,03,02,09,46.2
2018,03,02,10,50.9
2018,03,02,11,52.2
2018,03,02,12,55.6
2018,03,02,13,56.4
2018,03,02,14,54.1
2018,03,02,15,55.5
2018,03,02,16,52.0
2018,03,02,17,50.0
2018,03,02,18,49.6
2018,03,02,19,49.7
2018,03,02,20,49.5
2018,03,02,21,46.4
2018,03,02,22,39.7
2018,03,02,23,39.0
2018,03,03,00,37.0
2018,03,03,01,37.3
2018,03,03,02,32.5
2018,03,03,03,30.8
2018,03,03,04,28.9
2018,03,03,05,28.5
2018,03,03,06,31.5
2018,03,03,07,30.5
2018,03,03,08,34.5
2018,03,03,09,32.8
2018,03,03,10,36.3
2018,03,03,11,36.2
2018,03,03,12,36.6
2018,03,03,13,36.7
2018,03,03,14,37.9
2018,03,03,15,38.7
2018,03,03,16,35.9
2018,03,03,17,25.9
2018,03,03,18,16.9
2018,03,03,19,14.1
2018,03,03,20,15.6
2018,03,03,21,5.9
2018,03,03,22,3.5
2018,03,03,23,3.7
2018,03,04,00,0.1
2018,03,04,01,-0.8
2018,03,04,02,-0.6
2018,03,04,03,-1.1
2018,03,04,04,-0.8
2018,03,04,05,-1.0
2018,03,04,06,-1.0
2018,03,04,07,-0.6
2018,03,04,08,1.4
2018,03,04,09,5.8
2018,03,04,10,9.9
2018,03,04,11,8.1
2018,03,04,12,18.3
2018,03,04,13,30.7
2018,03,04,14,52.3
2018,03,04,15,55.4
2018,03,04,16,35.4
2018,03,04,17,21.2
2018,03,04,18,14.3
2018,03,04,19,1.6
2018,03,04,20,15.2
2018,03,04,21,32.1
2018,03,04,22,40.8
2018,03,04,23,29.2
2018,03,05,00,34.0
2018,03,05,01,37.4
2018,03,05,02,37.3
2018,03,05,03,34.7
2018,03,05,04,42.1
2018,03,05,05,40.5
2018,03,05,06,38.5
2018,03,05,07,39.8
2018,03,05,08,36.9
2018,03,05,09,38.2
2018,03,05,10,42.9
2018,03,05,11,40.0
2018,03,05,12,34.5
2018,03,05,13,49.2
2018,03,05,14,53.6
2018,03,05,15,52.6
2018,03,05,16,30.4
2018,03,05,17,9.4
2018,03,05,18,6.5
2018,03,05,19,0.5
2018,03,05,20,0.3
2018,03,05,21,0.6
2018,03,05,22,0.2
2018,03,05,23,0.8
2018,03,06,00,0.6
2018,03,06,01,3.4
2018,03,06,02,2.1
2018,03,06,03,0.3
2018,03,06,04,1.1
2018,03,06,05,0.2
2018,03,06,06,1.7
2018,03,06,07,2.1
2018,03,06,08,2.7
2018,03,06,09,4.4
2018,03,06,10,7.0
2018,03,06,11,18.2
2018,03,06,12,36.0
2018,03,06,13,51.6
2018,03,06,14,45.3
2018,03,06,15,26.1
2018,03,06,16,4.0
2018,03,06,17,3.3
2018,03,06,18,33.2
2018,03,06,19,16.0
2018,03,06,20,34.0
2018,03,06,21,6.2
2018,03,06,22,0.1
2018,03,06,23,9.1
2018,03,07,00,8.0
2018,03,07,01,0.3
2018,03,07,02,0.1
2018,03,07,03,0.0
2018,03,07,04,0.1
2018,03,07,05,0.3
2018,03,07,06,0.3
2018,03,07,07,0.5
2018,03,07,08,1.1
2018,03,07,09,2.8
2018,03,07,10,13.2
2018,03,07,11,23.3
2018,03,07,12,25.2
2018,03,07,13,28.2
2018,03,07,14,22.0
2018,03,07,15,23.2
2018,03,07,16,3.4
2018,03,07,17,16.7
2018,03,07,18,2.0
2018,03,07,19,14.3
2018,03,07,20,31.1
2018,03,07,21,32.0
2018,03,07,22,11.9
2018,03,07,23,26.8
2018,03,08,00,37.2
2018,03,08,01,27.5
2018,03,08,02,37.0
2018,03,08,03,43.2
2018,03,08,04,52.4
2018,03,08,05,44.6
2018,03,08,06,30.3
2018,03,08,07,31.1
2018,03,08,08,30.3
2018,03,08,09,34.5
2018,03,08,10,40.1
2018,03,08,11,44.2
2018,03,08,12,59.2
2018,03,08,13,70.4
2018,03,08,14,70.4
2018,03,08,15,74.9
2018,03,08,16,62.5
2018,03,08,17,58.7
2018,03,08,18,36.0
2018,03,08,19,30.7
2018,03,08,20,23.0
2018,03,08,21,19.0
2018,03,08,22,29.5
2018,03,08,23,34.4
2018,03,09,00,38.4
2018,03,09,01,26.2
2018,03,09,02,15.1
2018,03,09,03,29.6
2018,03,09,04,13.0
2018,03,09,05,7.5
2018,03,09,06,11.1
2018,03,09,07,9.1
2018,03,09,08,19.3
2018,03,09,09,31.6
2018,03,09,10,39.4
2018,03,09,11,31.6
2018,03,09,12,32.7
2018,03,09,13,42.1
2018,03,09,14,40.7
2018,03,09,15,39.3
2018,03,09,16,18.9
2018,03,09,17,7.3
2018,03,09,18,1.9
2018,03,09,19,1.1
2018,03,09,20,2.4
2018,03,09,21,7.4
2018,03,09,22,3.6
2018,03,09,23,0.7
2018,03,10,00,0.7
2018,03,10,01,8.2
2018,03,10,02,5.8
2018,03,10,03,17.8
2018,03,10,04,9.3
2018,03,10,05,11.5
2018,03,10,06,16.3
2018,03,10,07,21.4
2018,03,10,08,22.7
2018,03,10,09,32.1
2018,03,10,10,33.1
2018,03,10,11,36.5
2018,03,10,12,41.4
2018,03,10,13,44.7
2018,03,10,14,41.4
2018,03,10,15,39.0
2018,03,10,16,32.8
2018,03,10,17,24.8
2018,03,10,18,22.4
2018,03,10,19,22.8
2018,03,10,20,17.9
2018,03,10,21,25.5
2018,03,10,22,15.6
2018,03,10,23,13.8
2018,03,11,00,22.2
2018,03,11,01,10.0
2018,03,11,02,2.2
2018,03,11,03,0.4
2018,03,11,04,0.6
2018,03,11,05,0.1
2018,03,11,06,1.0
2018,03,11,07,13.9
2018,03,11,08,10.9
2018,03,11,09,4.7
2018,03,11,10,21.6
2018,03,11,11,39.7
2018,03,11,12,29.1
2018,03,11,13,14.2
2018,03,11,14,22.8
2018,03,11,15,48.9
2018,03,11,16,43.2
2018,03,11,17,33.2
2018,03,11,18,37.6
2018,03,11,19,15.4
2018,03,11,20,19.6
2018,03,11,21,1.4
2018,03,11,22,12.3
2018,03,11,23,18.3
2018,03,12,00,18.9
2018,03,12,01,33.2
2018,03,12,02,37.8
2018,03,12,03,36.7
2018,03,12,04,36.4
2018,03,12,05,11.0
2018,03,12,06,2.3
2018,03,12,07,2.4
2018,03,12,08,3.2
2018,03,12,09,24.1
2018,03,12,10,34.7
2018,03,12,11,46.5
2018,03,12,12,49.9
2018,03,12,13,49.7
2018,03,12,14,49.3
2018,03,12,15,49.3
2018,03,12,16,36.7
2018,03,12,17,17.4
2018,03,12,18,42.8
2018,03,12,19,48.6
2018,03,12,20,38.2
2018,03,12,21,45.3
2018,03,12,22,43.2
2018,03,12,23,24.8
2018,03,13,00,13.5
2018,03,13,01,11.0
2018,03,13,02,13.6
2018,03,13,03,8.0
2018,03,13,04,13.5
2018,03,13,05,12.9
2018,03,13,06,41.6
2018,03,13,07,36.5
2018,03,13,08,37.6
2018,03,13,09,44.6
2018,03,13,10,56.6
2018,03,13,11,58.2
2018,03,13,12,58.4
2018,03,13,13,69.6
2018,03,13,14,77.3
2018,03,13,15,52.6
2018,03,13,16,34.2
2018,03,13,17,46.5
2018,03,13,18,50.6
2018,03,13,19,38.4
2018,03,13,20,30.9
2018,03,13,21,11.2
2018,03,13,22,5.7
2018,03,13,23,0.5
2018,03,14,00,0.6
2018,03,14,01,0.5
2018,03,14,02,6.7
2018,03,14,03,4.9
2018,03,14,04,2.2
2018,03,14,05,0.1
2018,03,14,06,0.2
2018,03,14,07,0.8
2018,03,14,08,4.0
2018,03,14,09,12.4
2018,03,14,10,27.3
2018,03,14,11,45.4
2018,03,14,12,48.7
2018,03,14,16,50.2
2018,03,14,17,41.1
2018,03,14,18,43.1
2018,03,14,19,40.7
2018,03,14,20,40.5
2018,03,14,21,35.9
2018,03,14,22,21.6
2018,03,14,23,29.1
2018,03,15,00,27.6
2018,03,15,01,28.4
2018,03,15,02,30.1
2018,03,15,03,29.1
2018,03,15,04,31.7
2018,03,15,05,30.0
2018,03,15,06,21.3
2018,03,15,07,18.2
2018,03,15,08,24.7
2018,03,15,09,31.7
2018,03,15,10,35.3
2018,03,15,11,32.4
2018,03,15,12,27.7
2018,03,15,13,26.8
2018,03,15,14,19.9
2018,03,15,15,39.1
2018,03,15,16,38.1
2018,03,15,17,24.5
2018,03,15,18,26.7
2018,03,15,19,7.2
2018,03,15,20,31.5
2018,03,15,21,40.4
2018,03,15,22,39.4
2018,03,15,23,27.5
2018,03,16,00,23.6
2018,03,16,01,15.0
2018,03,16,02,13.1
2018,03,16,03,10.8
2018,03,16,04,4.8
2018,03,16,05,3.2
2018,03,16,06,1.6
2018,03,16,07,0.4
2018,03,16,08,1.7
2018,03,16,09,5.8
2018,03,16,10,7.4
2018,03,16,11,8.1
2018,03,16,12,13.1
2018,03,16,13,13.7
2018,03,16,14,21.0
2018,03,16,15,21.8
2018,03,16,16,17.2
2018,03,16,17,11.5
2018,03,16,18,17.1
2018,03,16,19,21.3
2018,03,16,20,26.0
2018,03,16,21,31.5
2018,03,16,22,39.8
2018,03,16,23,44.0
2018,03,17,00,45.9
2018,03,17,01,51.6
2018,03,17,02,55.1
2018,03,17,03,60.7
2018,03,17,04,58.9
2018,03,17,05,60.0
2018,03,17,06,59.9
2018,03,17,07,59.1
2018,03,17,08,57.7
2018,03,17,09,57.4
2018,03,17,10,58.9
2018,03,17,11,57.9
2018,03,17,12,60.3
2018,03,17,13,61.4
2018,03,17,14,59.4
2018,03,17,15,59.1
2018,03,17,16,59.6
2018,03,17,17,60.5
2018,03,17,18,61.1
2018,03,17,19,64.2
2018,03,17,20,66.7
2018,03,17,21,64.3
2018,03,17,22,64.9
2018,03,17,23,64.3
2018,03,18,00,64.9
2018,03,18,01,63.2
2018,03,18,02,62.4
2018,03,18,03,62.4
2018,03,18,04,63.1
2018,03,18,05,59.8
2018,03,18,06,57.0
2018,03,18,07,57.3
2018,03,18,08,58.8
2018,03,18,09,59.7
2018,03,18,10,60.7
2018,03,18,11,63.3
2018,03,18,12,66.6
2018,03,18,13,69.1
2018,03,18,14,71.1
2018,03,18,15,70.1
2018,03,18,16,72.7
2018,03,18,17,71.0
2018,03,18,18,71.7
2018,03,18,19,68.7
2018,03,18,20,63.5
2018,03,18,21,63.8
2018,03,18,22,65.5
2018,03,18,23,65.7
2018,03,19,00,60.8
2018,03,19,01,61.3
2018,03,19,02,64.8
2018,03,19,03,63.7
2018,03,19,04,59.6
2018,03,19,05,54.9
2018,03,19,06,47.6
2018,03,19,07,44.3
2018,03,19,08,51.8
2018,03,19,09,60.2
2018,03,19,10,64.6
2018,03,19,11,67.7
2018,03,19,17,79.2
2018,03,19,18,73.2
2018,03,19,19,63.3
2018,03,19,20,67.7
2018,03,19,21,58.2
2018,03,19,22,68.4
2018,03,19,23,71.8
2018,03,20,00,63.2
2018,03,20,01,68.7
2018,03,20,02,77.2
2018,03,20,03,81.2
2018,03,20,04,82.5
2018,03,20,05,85.4
2018,03,20,06,87.2
2018,03,20,07,94.3
2018,03,20,08,89.7
2018,03,20,09,86.9
2018,03,20,13,88.1
2018,03,20,14,86.9
2018,03,20,15,88.9
2018,03,20,16,90.1
2018,03,20,17,87.6
2018,03,20,18,89.1
2018,03,20,19,75.4
2018,03,20,20,84.3
2018,03,20,21,80.7
2018,03,20,22,82.4
2018,03,20,23,80.1
2018,03,21,00,77.5
2018,03,21,01,74.3
2018,03,21,02,74.2
2018,03,21,03,71.4
2018,03,21,04,70.5
2018,03,21,05,64.3
2018,03,21,06,75.7
2018,03,21,07,61.3
2018,03,21,08,44.8
2018,03,21,09,57.5
2018,03,21,10,56.6
2018,03,21,11,72.7
2018,03,21,12,73.0
2018,03,21,13,79.1
2018,03,21,14,75.1
2018,03,21,15,69.3
2018,03,21,16,56.2
2018,03,21,17,43.1
2018,03,21,18,24.1
2018,03,21,19,9.6
2018,03,21,20,7.9
2018,03,21,21,14.4
2018,03,21,22,20.7
2018,03,21,23,29.7
2018,03,22,00,22.7
2018,03,22,01,26.6
2018,03,22,02,31.9
2018,03,22,03,41.2
2018,03,22,04,65.0
2018,03,22,05,61.0
2018,03,22,06,47.6
2018,03,22,07,43.9
2018,03,22,08,27.7
2018,03,22,09,48.3
2018,03,22,10,55.8
2018,03,22,11,61.9
2018,03,22,12,64.2
2018,03,22,13,66.7
2018,03,22,14,64.0
2018,03,22,15,67.9
2018,03,22,16,66.9
2018,03,22,17,51.6
2018,03,22,18,17.3
2018,03,22,19,26.3
2018,03,22,20,9.7
2018,03,22,21,1.6
2018,03,22,22,14.9
2018,03,22,23,23.1
2018,03,23,00,21.5
2018,03,23,01,37.6
2018,03,23,02,32.0
2018,03,23,03,44.5
2018,03,23,04,34.3
2018,03,23,05,47.8
2018,03,23,06,58.5
2018,03,23,07,63.1
2018,03,23,08,65.3
2018,03,23,09,59.6
2018,03,23,10,70.9
2018,03,23,11,68.9
2018,03,23,12,65.6
2018,03,23,13,64.4
2018,03,23,14,64.6
2018,03,23,15,59.0
2018,03,23,16,53.8
2018,03,23,17,47.0
2018,03,23,18,44.9
2018,03,23,19,32.5
2018,03,23,20,12.5
2018,03,23,21,20.8
2018,03,23,22,23.4
2018,03,23,23,45.8
2018,03,24,00,48.4
2018,03,24,01,14.0
2018,03,24,02,20.1
2018,03,24,03,42.9
2018,03,24,04,35.3
2018,03,24,05,24.1
2018,03,24,06,19.7
2018,03,24,07,22.2
2018,03,24,08,28.1
2018,03,24,09,11.2
2018,03,24,10,32.8
2018,03,24,11,34.5
2018,03,24,12,40.0
2018,03,24,13,44.5
2018,03,24,14,36.3
2018,03,24,15,63.9
2018,03,24,16,65.0
2018,03,24,17,58.8
2018,03,24,18,59.1
2018,03,24,19,54.4
2018,03,24,20,51.4
2018,03,24,21,33.7
2018,03,24,22,33.1
2018,03,24,23,21.8
2018,03,25,00,33.8
2018,03,25,01,34.4
2018,03,25,02,23.9
2018,03,25,03,23.7
2018,03,25,04,17.0
2018,03,25,05,18.0
2018,03,25,06,8.9
2018,03,25,07,21.9
2018,03,25,08,22.2
2018,03,25,09,18.0
2018,03,25,10,22.8
2018,03,25,11,26.3
2018,03,25,12,31.3
2018,03,25,13,34.3
2018,03,25,14,37.3
2018,03,25,15,46.9
2018,03,25,16,46.5
2018,03,25,17,40.3
2018,03,25,18,45.0
2018,03,25,19,15.7
2018,03,25,20,29.8
2018,03,25,21,44.5
2018,03,25,22,63.0
2018,03,25,23,64.2
2018,03,26,00,60.0
2018,03,26,01,54.9
2018,03,26,02,23.5
2018,03,26,03,24.6
2018,03,26,04,14.0
2018,03,26,05,1.3
2018,03,26,06,0.8
2018,03,26,07,5.0
2018,03,26,08,4.6
2018,03,26,09,20.8
2018,03,26,10,30.5
2018,03,26,11,59.1
2018,03,26,12,40.3
2018,03,26,13,45.2
2018,03,26,14,49.0
2018,03,26,15,32.2
2018,03,26,16,51.1
2018,03,26,17,31.5
2018,03,26,18,31.9
2018,03,26,19,22.0
2018,03,26,20,9.2
2018,03,26,21,0.1
2018,03,26,22,0.9
2018,03,26,23,3.5
2018,03,27,00,9.4
2018,03,27,01,10.6
2018,03,27,02,6.4
2018,03,27,03,11.3
2018,03,27,04,5.5
2018,03,27,05,2.8
2018,03,27,06,4.0
2018,03,27,07,6.2
2018,03,27,08,15.0
2018,03,27,09,28.3
2018,03,27,10,28.1
2018,03,27,11,43.7
2018,03,27,12,57.5
2018,03,27,13,66.5
2018,03,27,14,53.0
2018,03,27,15,45.4
2018,03,27,16,26.3
2018,03,27,17,36.3
2018,03,27,18,28.1
2018,03,27,19,16.5
2018,03,27,20,19.3
2018,03,27,21,20.9
2018,03,27,22,13.6
2018,03,27,23,10.4
2018,03,28,00,18.0
2018,03,28,01,3.4
2018,03,28,02,6.9
2018,03,28,03,19.5
2018,03,28,04,22.6
2018,03,28,05,16.4
2018,03,28,06,30.5
2018,03,28,07,10.9
2018,03,28,08,11.5
2018,03,28,09,21.0
2018,03,28,10,16.9
2018,03,28,11,13.8
2018,03,28,12,19.3
2018,03,28,13,42.5
2018,03,28,14,69.8
2018,03,28,15,81.4
2018,03,28,16,78.7
2018,03,28,17,84.5
2018,03,28,18,91.4
2018,03,28,19,84.6
2018,03,28,20,78.2
2018,03,28,21,58.9
2018,03,28,22,61.3
2018,03,28,23,51.6
2018,03,29,00,26.6
2018,03,29,01,33.4
2018,03,29,02,28.2
2018,03,29,03,37.3
2018,03,29,04,17.7
2018,03,29,05,4.8
2018,03,29,06,0.4
2018,03,29,07,8.1
2018,03,29,08,19.4
2018,03,29,09,35.9
2018,03,29,10,53.5
2018,03,29,11,55.5
2018,03,29,12,58.8
2018,03,29,13,68.0
2018,03,29,14,73.7
2018,03,29,15,65.5
2018,03,29,16,71.0
2018,03,29,17,85.7
2018,03,29,18,51.3
2018,03,29,19,31.9
2018,03,29,20,32.6
2018,03,29,21,62.6
2018,03,29,22,47.9
2018,03,29,23,29.3
2018,03,30,00,22.6
2018,03,30,01,60.9
2018,03,30,02,59.0
2018,03,30,03,56.2
2018,03,30,04,45.5
2018,03,30,05,46.7
2018,03,30,06,39.9
2018,03,30,07,27.8
2018,03,30,08,17.9
2018,03,30,09,24.6
2018,03,30,10,37.7
2018,03,30,11,47.1
2018,03,30,12,52.2
2018,03,30,13,60.6
2018,03,30,14,64.4
2018,03,30,15,69.7
2018,03,30,16,73.7
2018,03,30,17,70.2
2018,03,30,18,65.6
2018,03,30,19,61.3
2018,03,30,20,59.2
2018,03,30,21,52.0
2018,03,30,22,45.1
2018,03,30,23,55.9
2018,04,01,00,28.5
2018,04,01,01,52.7
2018,04,01,02,24.3
2018,04,01,03,40.6
2018,04,01,04,44.0
2018,04,01,05,31.7
2018,04,01,06,39.6
2018,04,01,07,40.7
2018,04,01,08,54.2
2018,04,01,09,58.3
2018,04,01,10,61.2
2018,04,01,11,34.7
2018,04,01,12,32.8
2018,04,01,13,39.9
2018,04,01,14,58.3
2018,04,01,15,68.4
2018,04,01,16,79.3
2018,04,01,17,77.7
2018,04,01,18,76.1
2018,04,01,19,36.7
2018,04,01,20,28.6
2018,04,01,21,54.7
2018,04,01,22,23.5
2018,04,01,23,14.9
2018,04,02,00,21.6
2018,04,02,01,13.1
2018,04,02,02,41.0
2018,04,02,03,46.3
2018,04,02,04,40.1
2018,04,02,05,20.2
2018,04,02,06,19.0
2018,04,02,07,24.8
2018,04,02,08,11.7
2018,04,02,09,22.9
2018,04,02,10,33.8
2018,04,02,11,49.8
2018,04,02,12,39.4
2018,04,02,13,51.5
2018,04,02,14,55.0
2018,04,02,15,62.6
2018,04,02,16,43.4
2018,04,02,17,58.8
2018,04,02,18,52.5
2018,04,02,19,60.4
2018,04,02,20,67.0
2018,04,02,21,60.1
2018,04,02,22,58.5
2018,04,02,23,52.5
2018,04,03,00,52.9
2018,04,03,01,53.2
2018,04,03,02,51.2
2018,04,03,03,51.2
2018,04,03,04,47.2
2018,04,03,05,36.4
2018,04,03,06,30.5
2018,04,03,07,27.1
2018,04,03,08,28.4
2018,04,03,09,46.1
2018,04,03,10,49.9
2018,04,03,11,65.0
2018,04,03,12,66.4
2018,04,03,13,67.1
2018,04,03,14,68.2
2018,04,03,15,61.2
2018,04,03,16,60.4
